DeviceID,TypeofDevice,SoftwareVersion,Patched,ManagementGroupEmail,GroupID
602f17ed-be05-4715-b983-b3c40fd1b9d4,Server,Mozilla Firefox 78,Yes,zdaniel@poole-cantrell.org,10
6e8cb213-b0a3-4fc7-a875-b87def35e86f,Server,Microsoft Office 2019,No,erobertson@peterson-kim.com,9
f4f63436-d437-412b-b529-0e55b1203890,Mobile Device,Apple macOS Big Sur,Yes,sharonhenderson@woods.com,10
7c2261e5-7cd6-4549-bd4e-713c19d49b1d,Mobile Device,Microsoft SQL Server 2019,Yes,huynhscott@lawson-gross.com,15
c62e5017-af5f-4fc2-8f20-317a4acd9960,Laptop,Microsoft Office 2019,Yes,santiagoaaron@brown-allen.com,16
3a0923f3-70a2-43bd-b7bf-490b99852416,Laptop,Apple macOS Monterey,No,penny06@harrison.net,9
f15f061a-8eef-4de6-a4a9-f19a509c33b8,Server,Microsoft Office 365,Yes,smithcassandra@baxter-casey.com,15
e51a3310-981b-45ab-918d-00430e9871d2,Mobile Device,VPN Software v2.0,Yes,cowens@salazar.org,12
bd131f8c-9c94-4a4a-87f0-39b664b0ce48,Laptop,Microsoft SQL Server 2019,Yes,todd54@brown.com,6
0606a897-9cbd-4e1f-b891-3f1d7e8ca197,Server,Linux Ubuntu 20.04,Yes,danieltorres@juarez.com,2
b7229fde-2973-47bf-a2cf-218267e29674,Server,Microsoft SQL Server 2022,No,karenmills@parks.biz,10
2a23c52b-6785-4dd1-ba4d-17d18256a528,Mobile Device,Adobe Acrobat 2021,Yes,vickie74@johnson.org,8
15554a81-fc9a-4839-a5fc-b69b74e51aca,Server,Apple iOS 14,Yes,jennifergibson@villa.com,19
9802d5f8-a3b5-44f7-bfdc-c2a9cf0e63f9,Laptop,Microsoft SQL Server 2019,Yes,stephaniebruce@little.com,16
87d12ce6-97f6-4036-bed8-badf953b71f8,Server,Apple macOS Monterey,Yes,batesalexis@freeman-holmes.biz,3
aa0a8f67-87b5-4726-aa5c-2cc0c322c924,Laptop,Google Chrome 90,Yes,ztaylor@williams.net,6
808a7d02-9468-47e0-a46c-a86a094f2c03,Server,Google Chrome 91,No,nicolekelly@campbell.com,18
9f514cc4-63e8-48db-bfa4-8d7e7890f329,Mobile Device,Microsoft Office 365,Yes,penny86@davis-walls.com,18
b8728d11-921c-4145-9348-52176e618263,Server,Java Platform Java 11,No,yallen@carter.com,20
4c689476-11f6-4c65-9136-69d8f9c7c814,Mobile Device,Cold Fusion 2021,No,jeffrey25@smith.net,18
205d783a-6ca0-4cc5-8a2b-dfb673b08f59,Laptop,Apple iOS 15,No,khill@barber.com,13
36dd1835-15bb-4187-8827-e50bf4d13c0d,Laptop,VPN Software v2.0,Yes,gardnerkaitlin@jefferson.com,12
52a77cac-1581-4c28-88c0-6670eb440f1e,Server,Linux Ubuntu 20.04,No,robert19@reyes-bass.com,6
9e698ab9-0458-465f-805e-3eb412f933b4,Mobile Device,VPN Software v2.0,Yes,lmiller@mayo.net,2
9a8f82e5-86f6-42ef-a7a0-1c65be2e858f,Laptop,Microsoft Project 2019,No,mwilliams@bray-warner.com,11
7b893a59-6b00-4dc2-a1ec-01d6f7b91b32,Mobile Device,Apple iOS 14,No,sara49@patel.com,20
36ebd744-aa42-4349-9d6d-4df6dad9927d,Server,Microsoft Office 365,Yes,qbarnett@simmons-barber.com,20
8fb8caf8-2149-429e-86e7-7dec8fd9d216,Server,Apple iOS 14,Yes,tracymanning@davis.net,8
f179a548-f31f-450c-ae99-db3e68be147e,Laptop,Cold Fusion 2021,Yes,qsuarez@santos-richard.com,14
9445bd6a-33dc-4460-9484-08f8a120ec6e,Server,Adobe Acrobat 2021,No,rcollins@robertson.info,8
2ec7c1cc-5ef0-4fb6-b11a-8fb8181aa632,Mobile Device,Cold Fusion 2021,Yes,munozashley@jacobson.com,19
0fffddc9-137e-4349-aea1-5b39d15e76d4,Server,Apple iOS 14,Yes,jvasquez@casey-torres.com,12
27c1f1ae-fcbb-4116-9a13-ebe52a3c0e63,Mobile Device,Cold Fusion 2021,No,dwaynelane@bailey.com,11
ef0ba4c2-3940-4a44-ad7d-48481b8e174b,Server,Linux Ubuntu 20.04,No,gabriel74@richardson.com,10
6cf6555a-bb40-4a10-b495-8149df2be32e,Laptop,Cold Fusion 2021,No,timothyhouston@brown.biz,12
ccd51c39-b063-4233-bbad-a3fe4044fb34,Server,Google Chrome 90,Yes,sarahwest@jones-scott.info,3
5a694418-4521-4f6d-9f4f-3c7368e97e0e,Server,Mozilla Firefox 79,Yes,brandonreed@torres.net,14
44a5aa4c-8919-46a9-8a95-d04a05fde2b0,Laptop,Linux RedHat 8,Yes,dan08@harris-olson.com,16
0ce67118-d6a4-4c96-98ba-0f0778240a4c,Mobile Device,Google Chrome 90,No,martinstephanie@lara.net,15
472dce6a-168f-44cf-ba0d-283b7a253241,Server,VPN Software v2.0,No,karilarson@garcia.org,2
680d79ae-14c3-428a-b8b8-e2531be944f7,Mobile Device,Apple macOS Monterey,Yes,joshuakhan@ramos-espinoza.net,10
07c95b44-4d51-438b-8986-00acab4c8218,Server,Microsoft SQL Server 2022,No,pamela19@pollard.com,14
f4144efb-28be-4e6c-84d7-61921a431aee,Mobile Device,Linux RedHat 8,Yes,bhoward@torres-blake.com,7
7b3baa87-e109-410a-8638-7e89c66d67e8,Mobile Device,Apple iOS 14,Yes,melissa97@baker.com,5
0bf2bc9e-7aec-4e7c-bc67-e3c67a34e8f3,Laptop,Java Platform Java 11,Yes,fernando06@decker.com,17
23931327-0bb5-4867-9d90-7763a4227c0b,Server,Microsoft Project 2019,No,awatts@allen.org,8
6a9ec800-83b5-4b35-be7d-b88cbd73af3e,Laptop,Microsoft SQL Server 2022,Yes,cookchristina@lowe-barrett.info,2
33db3dc0-e593-41ef-ade0-1a64033ad8bc,Laptop,Mozilla Firefox 79,No,kimberlypadilla@chavez-noble.info,7
85e1e6d0-075e-4764-a1ad-e78bd6926943,Laptop,Apple macOS Big Sur,Yes,johnstonbrandi@cohen.biz,5
bc8ff767-8498-432c-8a3b-d53680b44916,Server,Microsoft Windows 11,No,christopherrhodes@jones.com,8
d9333410-1f83-4e72-b244-8466ea1c151f,Laptop,Microsoft SQL Server 2022,No,imartin@paul.com,8
007b8bdf-e5b8-46b3-a873-41c0c23b9e34,Mobile Device,VPN Software v2.0,Yes,john02@reynolds-tanner.com,3
794183db-4d4f-4b9e-bbdb-de08846ba83c,Laptop,Microsoft SQL Server 2022,No,xburns@kirby-goodwin.org,3
5b99a7fe-be6c-48f5-a82c-859bf023b85d,Mobile Device,Google Chrome 90,No,russoanthony@middleton.net,18
549bc5a1-0f07-4489-8dbd-ef2f0e5c17ae,Server,Cold Fusion 2021,No,zacharyrosales@hubbard-fox.com,3
9af41960-209f-4745-82aa-50a6b98cfe30,Laptop,Apple iOS 14,Yes,grantbrian@ortega-campbell.com,12
9e250445-f492-4533-ab88-c856bc29d364,Mobile Device,Microsoft Windows 10,No,cellis@cole-taylor.biz,17
ef14bca8-8cd6-4811-80bf-44792d0fc085,Mobile Device,Mozilla Firefox 79,Yes,nicholas02@guzman.info,19
3552c0b7-b4cc-435a-be4f-af7ca8d34050,Server,Microsoft SQL Server 2019,Yes,alexwilliams@fitzgerald.com,11
22856fa6-c97f-47b8-b17a-1a470e5a82ca,Laptop,Linux RedHat 8,Yes,godonnell@moore.net,15
90150f2f-1fb2-41e0-b95b-e76ac7946696,Server,VPN Software v1.0,No,zshaw@ellis.com,8
c23067b7-c418-46b3-a233-0dffcb79b5a2,Laptop,Microsoft Project 2021,Yes,tiffanybutler@lee.com,16
60f42182-ee50-44c6-858f-ca57132a3b87,Mobile Device,Mozilla Firefox 79,Yes,duranjohn@scott.com,15
d1f8e3cc-96f6-497f-ab18-1855eacafeb6,Server,Apple macOS Big Sur,Yes,alexanderrodriguez@nelson-phillips.com,2
e9c3bcf4-b1bb-47af-a520-32c2f8a12730,Mobile Device,Adobe Acrobat 2021,Yes,kimberlyarmstrong@zhang.com,14
e4e32ac5-82d4-4685-81f1-84a616e02515,Laptop,Adobe Acrobat 2022,No,tiffany47@grimes.com,11
088a0a93-f6ce-48da-9157-454b91fca672,Server,Microsoft Office 365,Yes,denise66@gallegos.com,1
77738c28-590b-4d9e-86fe-c2135a1061c2,Laptop,Microsoft Windows 10,Yes,melindalewis@strickland.com,10
ece511c4-b00f-417d-a919-554b9e69597a,Server,Cold Fusion 2021,Yes,johnjames@lawrence-moore.com,19
e4650ada-11d0-42b4-b159-d94db2d47c9c,Laptop,Microsoft Project 2021,No,reesediana@willis-lawson.net,3
3c759ec4-58a3-4e82-9b4a-5bdafb90ddb8,Mobile Device,VPN Software v2.0,Yes,christopherrichard@mathis-smith.com,18
8fff41bf-3e6d-45a2-9202-5d5cff07cba1,Laptop,Microsoft Windows 10,No,stephanie02@martin-hernandez.com,2
50c7fede-077a-4dc9-ace5-b49948849459,Laptop,Cold Fusion 2021,No,summerbrandt@lee-watson.com,4
cd1f9390-bfde-4f39-b8f9-99683a7dc9d3,Laptop,Microsoft Office 2019,No,moorenathan@drake.com,9
c8541025-29d7-40ef-b5e1-d141438d994a,Server,Google Chrome 91,Yes,qthompson@johnson.org,1
843c62ee-529e-4ccc-a67e-2a6249cb5419,Laptop,Microsoft Office 365,No,markrobinson@kim.org,12
c2b7aa6d-5551-4fde-bd0d-f04c137dbcb7,Server,Google Chrome 91,No,matthew61@hutchinson-pearson.com,20
68890229-18dd-412b-94ec-c6e4b1eb9f84,Mobile Device,VPN Software v1.0,Yes,jennifer02@king.com,13
ba33682d-9214-4931-a00f-1964c8e2d482,Server,Microsoft Office 365,Yes,sbrown@bush.net,8
0553ba72-fc2a-499b-bd50-47b53a9091d4,Server,Java Platform Java 11,No,adamfrancis@white.com,8
9f2dcfa2-3948-4387-a2ed-5ea6c9d75a7a,Mobile Device,Cold Fusion 2018,Yes,bradleysmith@allison-reed.com,15
99a0a1c8-35a0-4242-8622-c2af895b0530,Server,Java Platform Java 11,No,owensdenise@nelson.org,20
51a41855-f640-4a31-b9ad-690e00c9c317,Laptop,Microsoft SQL Server 2022,Yes,robertgreen@robinson-harris.info,8
0b028293-0814-4ca4-9618-b6d106c7f1c1,Laptop,Microsoft Windows 11,No,tgonzalez@kelley.com,13
fb892b96-8bd3-4a2e-a2a5-77313aa6e8f4,Mobile Device,Adobe Acrobat 2021,Yes,reyeseric@jordan.net,5
38965418-0294-44da-8a55-8b2182ad0709,Laptop,Linux Ubuntu 20.04,No,megan28@white-garcia.com,9
703bcf1c-6f10-4599-a771-67ac7ee4df5c,Mobile Device,Apple iOS 14,Yes,frank35@fuller.com,19
a56d160b-51b0-4527-8bf6-47fdf81026cc,Laptop,Google Chrome 90,Yes,heather67@clark.com,19
38ff9708-dec0-41a8-b120-83373dbe3f7d,Mobile Device,Apple iOS 15,Yes,xroy@herrera.com,18
a6fe11d6-cb74-4589-b260-9c68c8ae7bae,Server,Mozilla Firefox 78,No,burkeroger@bennett.com,11
ce07afb7-5ade-4948-b0ed-72c131609844,Mobile Device,Microsoft Office 2019,Yes,kevin46@winters.com,16
14b84ac3-22c0-49c8-895e-9741bfc9a8eb,Mobile Device,Apple macOS Big Sur,Yes,richard88@gonzales-gonzales.org,7
8631ec94-e268-47a3-9d4b-44991c875a4c,Laptop,VPN Software v1.0,No,stonelori@love.biz,18
fe31e686-1d13-4540-a03f-23248f17c2a5,Mobile Device,Cold Fusion 2018,Yes,treed@swanson.com,20
25b2f478-51d0-463b-814d-35d06472e3d1,Server,Microsoft Office 2019,Yes,debbiesandoval@marshall.com,11
f545e4a4-107e-418d-b7f2-5d99fdc3fd6a,Server,Apple macOS Monterey,No,lisasullivan@turner-martin.net,19
5b946801-683e-4cab-9018-771cd1a9e775,Laptop,Microsoft Office 2019,Yes,nortonriley@stone.com,5
48a9c864-0d07-4f4b-8067-3e829822de9b,Server,Java Platform Java 11,No,fthompson@bailey.biz,4
fafc9720-933a-4cd9-ab39-b8dbf968f075,Server,Cold Fusion 2021,No,jlucas@noble.com,1
f0b9780c-d2dd-440b-adc6-07baa8f42125,Laptop,VPN Software v1.0,No,hernandezrandy@johnson-smith.org,20
9dd2e48c-b4bd-45f6-8203-3f631e4b4cbb,Server,Linux Ubuntu 20.04,No,angela52@crosby.com,18
97e532f3-9187-495e-98b9-c79189f274fc,Mobile Device,Adobe Acrobat 2022,Yes,kathrynjohnson@mcdonald.com,3
830ca978-358e-43ed-8f88-69318533ef54,Mobile Device,Mozilla Firefox 79,Yes,mitchell71@mendoza.biz,4
1d9614ec-672f-4481-b89c-712b1fa2fb38,Mobile Device,Microsoft Windows 11,Yes,kbarnes@gray-roberson.net,18
0e19df86-837f-45c0-b1b9-e497d1dcf51f,Mobile Device,VPN Software v1.0,Yes,dennis91@schwartz-fuentes.com,3
f0f67f94-5abf-42bc-95b3-ad196d90fd12,Server,Microsoft Windows 10,No,james52@page.info,20
7429a3ab-1a3e-4147-ae6a-b753edb3700e,Mobile Device,Microsoft Windows 10,No,trobertson@anderson.com,17
5d55d50f-1f69-4674-a4e5-43ef14100c54,Mobile Device,Linux Ubuntu 20.04,Yes,hicksnorma@nicholson-cunningham.com,4
8d68c72f-a37c-43d8-b45b-88e311e9226b,Server,Adobe Acrobat 2021,Yes,angelicaschneider@green.com,12
ee295afa-db40-434c-8848-664d1ac5b68d,Laptop,Linux Ubuntu 20.04,No,matthew87@brady.org,11
33e33b03-b7ce-4b74-978d-3ec52cfe2ee1,Laptop,Apple iOS 15,Yes,rodriguezronald@kramer-lopez.org,16
6425588e-e961-4a52-892a-127377e9cd12,Laptop,Microsoft Office 365,Yes,holmesgregory@francis-davis.com,7
90cc9256-e32b-45f5-95a7-9f2d61b9a987,Laptop,Linux RedHat 8,Yes,riosjohn@montgomery.com,1
b53bb830-3f03-49ae-a846-9b7293cccdc7,Mobile Device,Adobe Acrobat 2022,Yes,eyoung@rogers.com,6
cf0bb235-3e8d-4ceb-80d0-caa8bbf28232,Laptop,Apple macOS Big Sur,Yes,bernard87@obrien.biz,15
6199f2a9-7858-4f74-84fb-129e2412d89e,Mobile Device,Mozilla Firefox 78,Yes,austincollins@garcia-hebert.com,6
4fc47e96-76f4-4517-80ee-db4cee49a02c,Mobile Device,Adobe Acrobat 2021,No,lferguson@stout-stewart.com,17
484bc4d2-34cf-4bdd-b0b1-cd9def66fceb,Server,Linux Ubuntu 20.04,Yes,allenreyes@callahan.com,2
c0caca16-fdd5-4dc5-b0d7-e66913dbeb52,Server,Apple iOS 14,No,janetmoore@carr.org,13
57c05f51-fa33-4f24-b32a-39480f71710b,Laptop,Microsoft Office 365,No,lmann@kelly.net,9
198ba449-d07d-42d2-9cf1-0c5ebefddd8e,Server,Linux Ubuntu 20.04,Yes,reyesjames@taylor.com,2
6957ad40-946e-4305-a995-bc6b49c485ea,Mobile Device,Mozilla Firefox 79,Yes,sharon36@porter.com,18
206d1136-3567-4229-be93-db310f8de8bf,Mobile Device,Apple iOS 15,Yes,reedlori@davidson.com,17
c9802538-38f9-4f45-ada2-867a9185cabe,Server,Microsoft Office 365,Yes,john47@novak.com,12
fe6909cd-2860-4b33-8eee-ad917b035787,Server,Linux RedHat 8,Yes,richard91@garcia.com,10
9e875fe8-e858-4973-8bbb-e580ee7f39c9,Laptop,Java Platform Java 8,No,kaitlin64@franklin-fisher.com,17
875a8800-0aea-4683-877d-d477595c6df4,Server,Microsoft Office 2019,No,nball@thompson.com,20
b13448c0-6555-4d5c-9a38-a62cd3fd5e22,Server,Microsoft Project 2021,No,evansmatthew@parrish.com,16
06840c0e-166c-4618-b470-547cbd36d1b8,Mobile Device,Google Chrome 90,Yes,oscar87@brewer-jenkins.com,11
d8a8b937-834b-4765-af8a-27df7ce34003,Server,Microsoft Project 2021,No,alejandrotaylor@abbott.biz,14
1cd98c98-30bd-4771-a197-9828d3833e0e,Laptop,Cold Fusion 2018,No,djones@hunt.com,10
c6422353-44a4-4bbf-bfcb-dec4557511ea,Mobile Device,Apple iOS 14,No,xeverett@johnson.info,15
cead36b2-c2a8-45f1-9b21-5cdf9a49e002,Laptop,Google Chrome 91,No,rogersmartin@ramos.com,3
f1470cf8-b46d-43b9-abe0-c8ac4f5e023d,Laptop,Microsoft Office 365,No,evansbrittany@smith-bishop.info,13
9316eb6e-e3f5-48b9-abe7-c49b7aafce99,Laptop,Microsoft Project 2019,Yes,jmartin@stokes.com,8
6afc6ada-80c6-4948-a798-736b53abfa21,Mobile Device,VPN Software v1.0,No,ephillips@juarez.com,9
b99283e4-26e8-4775-9329-dc9caa5b1a98,Mobile Device,Adobe Acrobat 2022,Yes,parkerevan@lopez.com,7
a2aa1593-831d-455d-a7c4-bdf32b3da63f,Mobile Device,Cold Fusion 2018,Yes,ealvarez@morgan.org,7
afdac92a-d505-4344-bea2-c88db3a20bc7,Mobile Device,Linux Ubuntu 20.04,Yes,millercraig@lewis-bryant.com,17
df2a7c92-20e9-4be8-87a8-2da643268a1d,Server,Microsoft Project 2019,No,johnarmstrong@parker.biz,18
ce5b3974-8c38-4fa6-bd90-d61a73ecdbb6,Laptop,Cold Fusion 2021,No,janiceperez@lester-wood.com,16
8dcf3c37-8ea2-4525-b445-908b339969ff,Mobile Device,Microsoft Office 2019,No,melissahill@barr.com,6
d2696fff-1708-4731-989a-cf25a9953a91,Server,Apple iOS 15,No,daniel21@carter-hartman.com,16
93bc3764-22d2-443e-86a2-bae904c02073,Server,Apple macOS Big Sur,Yes,lopezjanet@moore-hall.com,14
142fd01f-2500-4ab2-a2da-19804024a890,Server,Mozilla Firefox 78,No,patrickshaw@lucas-estrada.org,12
1a9c4adf-2868-4727-ac83-f12ad025d6c1,Mobile Device,Java Platform Java 11,No,ubennett@luna.net,3
f3b34d02-c44d-459d-a95a-350e256a5109,Mobile Device,Apple macOS Big Sur,No,alextran@robinson-ramirez.com,1
9c07aa1d-b680-4f0c-88c4-32f83a72d901,Mobile Device,Microsoft SQL Server 2022,Yes,gary80@gray-edwards.biz,17
cb54f2e6-65a4-491c-896d-728850ae9b28,Server,Mozilla Firefox 78,No,qbridges@williams-mack.net,10
5fa185ed-20d4-4838-a925-dc97d6ecbbbf,Laptop,Linux Ubuntu 20.04,No,dwagner@frank.biz,8
b2d7596c-0bf3-401a-b7ac-4259356bb285,Laptop,Apple macOS Monterey,No,brodriguez@riley.biz,4
5aa69886-7524-42c1-bd7f-f0f4887c85df,Server,Adobe Acrobat 2022,Yes,julie69@carroll.org,9
9229b6b7-45e9-414b-95b3-63e33e66331c,Server,Linux Ubuntu 20.04,Yes,thomasharry@davis.net,11
4963b293-6e1e-4f87-9131-5c1fc81af549,Server,VPN Software v1.0,Yes,patricklee@parrish-simmons.com,20
f288e8c3-8628-4495-86a6-c08e91406e73,Server,Adobe Acrobat 2021,Yes,michellechristensen@martinez.com,1
e43849e1-9842-4aec-991d-8d2ce7bd6c6a,Server,VPN Software v2.0,No,turneradrian@rivera-patel.org,8
4c9e32f8-1670-4e0f-a2aa-9adbd3640347,Mobile Device,Cold Fusion 2021,Yes,cynthia25@brooks.biz,8
5907c30f-99f0-4a22-93b6-13b229778d0a,Laptop,Apple macOS Big Sur,Yes,brownjason@brady-martin.com,4
28c0e139-224d-46f9-bcfd-ed1af9a2e1c7,Mobile Device,Adobe Acrobat 2021,No,paul60@munoz.com,5
51171ed0-d932-43ff-87a7-77f032b0d1ec,Server,Adobe Acrobat 2022,No,kyle93@jones-hunter.org,17
f5e6e382-268a-4096-be23-ee814dbb68e9,Laptop,Java Platform Java 8,Yes,omayer@horton.com,14
a12a01d1-01d1-46c4-88e2-73ea9f9cbce9,Server,Apple macOS Big Sur,No,christopher92@brandt-cole.info,4
79b44cf3-b9e5-411e-9921-137fb335ce63,Laptop,Apple iOS 15,Yes,ulutz@jones.com,11
1aed4fda-1d0a-4153-8a71-91bd5d6d0f8d,Server,Apple macOS Monterey,No,robertsonnicole@baker.com,10
8cb4faff-e1ed-4680-b5d4-9a6d8e1fda85,Mobile Device,Apple macOS Big Sur,No,alexandramooney@murray-bishop.org,19
a2da4939-ce5b-42df-8292-5b1e77e490c2,Server,Microsoft Project 2019,No,sandra01@berry.com,9
775fbe51-c38e-4407-9d24-9fbeb9d903ee,Laptop,Mozilla Firefox 78,No,karenle@taylor.org,1
b8a9d15f-21d6-40fc-a015-15d1a929b33f,Server,Microsoft Project 2021,No,hebertmelissa@rosales.com,14
a04950be-46e1-4c83-8046-40006d03e838,Mobile Device,Adobe Acrobat 2021,Yes,jjennings@mills.com,7
de93d76f-df4e-4194-8089-48bc7b003377,Mobile Device,Microsoft Office 365,No,casey87@randolph.com,2
09fc9d0d-faa1-4748-a341-5820487084b8,Mobile Device,Microsoft Windows 11,Yes,kathleenhanson@stevens.com,3
6049a835-6114-46a0-aad1-0274f8a3fe5f,Server,Apple macOS Monterey,No,whitneyphelps@smith.net,10
5b30df9d-1df8-4abc-b5c8-bea31543b5e3,Laptop,Java Platform Java 8,No,shale@mccormick-ortiz.com,9
3413e423-7ae1-4b0e-8389-acd512fbdd36,Server,Microsoft Project 2019,No,mendozacarl@casey.net,5
a574dcb0-a06a-42e1-9014-023b7a47343c,Server,Java Platform Java 11,Yes,robert41@hampton.com,4
d669ae25-5ba7-491e-b8e1-982ab7e0d3c9,Laptop,Microsoft Office 365,No,cynthiamartinez@lucas.com,19
166d81b4-8711-4049-8b80-48d9566376c8,Laptop,Mozilla Firefox 79,Yes,vdavis@dunlap.com,12
09bd242e-cb73-4dfd-a230-f4c4f8aebbb5,Server,Linux Ubuntu 20.04,Yes,nguyensarah@lewis.com,14
d021b4a5-bf35-4db1-911e-beb4250a1d74,Mobile Device,Microsoft Office 365,Yes,petersonchristopher@hughes.com,5
57c93291-8940-42b4-90a8-52c030813a33,Server,Cold Fusion 2021,No,jose44@perry.info,6
03076645-6131-4e6a-a0c3-6168ee7a5ef9,Server,Adobe Acrobat 2022,No,sarah09@williams-burns.org,4
3c6502bf-e08c-4cc1-aef7-55bd42b4fa48,Server,Microsoft SQL Server 2019,Yes,heatherhoward@walton.info,6
c2267522-5bce-488f-8b45-430ffc32a547,Mobile Device,Google Chrome 90,No,kayla12@reed.com,19
e81fa665-942a-4021-98f3-e7724e236c47,Mobile Device,Mozilla Firefox 79,No,sluna@dunlap.com,6
a1f97e91-6d92-4e21-ab60-43ab584de15d,Mobile Device,Microsoft Project 2021,Yes,richardbruce@hodge-frost.com,5
a6965069-a21a-4ce4-ab4a-d80e106e9e08,Laptop,Google Chrome 91,Yes,spencerpaula@vargas-garcia.net,5
53cfa52b-674c-4643-9c02-5122fd04f1ec,Mobile Device,Apple iOS 15,No,millerashley@gutierrez-moore.com,14
d33ab808-b7e4-46cc-9c77-9d921e95fd22,Laptop,Java Platform Java 8,Yes,kathleenvazquez@nelson-nolan.com,6
4d816070-e688-4857-948a-21d944dbcad5,Server,Mozilla Firefox 78,No,scarroll@kramer.net,5
1d18f08f-1ce0-4e7d-a3ac-be5d97392dc3,Laptop,Mozilla Firefox 79,No,millerjohn@richardson.com,13
93951922-bb1f-49b4-9407-e6280c6c272a,Server,Mozilla Firefox 79,Yes,hwallace@harris.org,7
5f24ac8c-12a6-4321-953f-c032df60882a,Server,Microsoft SQL Server 2022,No,rhondavincent@mcdaniel.biz,1
972f7a9b-496b-4726-a9a0-565779646069,Server,Microsoft SQL Server 2022,Yes,sandersheather@bennett-good.org,12
8d2dcb49-1bb3-4f7e-b19f-cb544d682bfc,Laptop,Microsoft Project 2021,Yes,jcampbell@thompson.com,15
7e6dafb5-f47a-4cee-9539-afa47e0740b0,Server,Cold Fusion 2018,Yes,jcoleman@glass.com,2
5c032ce7-6296-4bb3-b729-5c383c5758a9,Laptop,Adobe Acrobat 2022,Yes,craigray@garcia-young.org,13
359bd5e3-3736-48bc-bf60-7e36b45bd9f3,Server,Microsoft Windows 10,No,romeromike@page.com,18
464cb630-6b1c-4a58-8fec-e5c73925792c,Mobile Device,VPN Software v1.0,Yes,floresalicia@buck.info,6
f0603caa-7ca3-44c6-abda-a3fd65b84c67,Mobile Device,Mozilla Firefox 78,Yes,fdiaz@pope.com,16
52d622af-013a-440a-a70e-73b9a5b583cd,Server,Cold Fusion 2021,No,sdavis@macias.com,18
9cbacaed-8421-4849-933f-0f07099003d9,Laptop,Microsoft Project 2019,No,todd58@russell.com,17
4046b03e-df3d-4e10-8374-bace645e38a4,Server,Microsoft Project 2021,Yes,zrussell@rodriguez.info,15
1ad69a58-e76e-45c0-a405-354f388d87f5,Server,Microsoft SQL Server 2022,No,adam90@cabrera-jacobs.info,12
adbe4ad6-c6d1-4dbd-9e17-daedf8576826,Laptop,VPN Software v1.0,No,ldavis@hartman.com,6
77f39a44-37d8-47e3-8a9f-97590bb6d1bd,Mobile Device,VPN Software v1.0,Yes,tracikane@williams.net,14
6e156fa3-713f-451b-b2b7-be243c932f4a,Server,Microsoft Project 2021,No,daniel38@cooper.info,20
58b83996-0576-4d0d-b993-df18f85b6642,Mobile Device,Mozilla Firefox 78,Yes,huntmichael@hill-gonzalez.com,16
17600302-a683-46ad-aede-c3eb04568ccb,Mobile Device,Microsoft SQL Server 2022,Yes,jacksonedward@lee.com,10
6815a4b8-50fc-40d1-856c-fb569f3114b6,Mobile Device,Microsoft Windows 11,Yes,yatestammy@guzman-brown.org,15
b264e233-ebc0-4e6f-9f1c-ee8941f1d17c,Server,Apple iOS 15,No,mirandadennis@mitchell.com,15
6d751bbc-6a1e-43b7-adeb-6896be1a9a3a,Server,Microsoft Office 365,No,gfreeman@dudley-parker.com,14
e705290b-dc07-4bfd-9771-2543cb42ddcb,Server,Mozilla Firefox 78,Yes,michaeljones@haynes.com,12
3fec39f0-fa64-49ec-aae8-ca7de83617cd,Server,Java Platform Java 11,No,brentthompson@brown-gibson.org,4
df896f0f-6477-43a7-a884-7dcd5d1cd40c,Laptop,Cold Fusion 2018,No,james75@smith.com,17
8f22e4a7-6f81-47f1-9e93-4ea440e590ec,Laptop,VPN Software v1.0,Yes,krystal15@blackburn.com,7
9578d703-7ce8-4329-9772-891eef366408,Mobile Device,Cold Fusion 2018,No,ayersnichole@williams.info,17
cbc1a595-051e-4b26-8ae1-1c32a8ac0d25,Server,Adobe Acrobat 2021,No,bartlettjack@thompson.biz,16
62ff4b9e-1091-49be-b3c6-5a187ef81632,Laptop,Microsoft SQL Server 2019,No,ipalmer@nunez.com,7
a8c4759e-43b1-48f3-aa20-4c025bfd23aa,Laptop,Microsoft Project 2021,Yes,vargasrobert@moody-gibbs.biz,9
50ed90e0-87a8-41c1-8b46-d34b0a851250,Server,Microsoft Windows 10,No,richard38@andrews.com,11
e21563b2-563a-4f67-8057-244b190cc0a5,Mobile Device,Microsoft Windows 11,Yes,hendersoncharles@white.com,15
8ffa2ba9-2900-4a0a-bdaa-1a2a420ae2ce,Laptop,Microsoft Office 365,No,laurieelliott@flores-boyd.org,10
5f8ab571-700a-4247-9341-bfb69e8909e4,Mobile Device,Adobe Acrobat 2021,No,parkermichael@torres-noble.com,17
8eacd516-ea9e-405e-a900-eafa8a01bba0,Server,Linux RedHat 8,No,fletcherkristy@garcia.com,12
74451f96-ad3d-4772-9b26-43468c4b995d,Server,Linux Ubuntu 20.04,No,lmiller@dunn.com,7
6b525c85-c6cf-4f07-b59d-765e7ae39e3b,Laptop,Apple iOS 14,Yes,mmueller@greene.com,10
79830a75-c8b7-4970-b166-a7653dc57d6b,Server,Adobe Acrobat 2021,No,crawfordtaylor@hendrix-brown.com,1
a6c98653-bed8-4934-bdce-ff90580cf5fb,Server,Microsoft Windows 10,Yes,kristenreed@jackson.com,18
ba9b34bd-0aef-4152-8ff0-906edc30ca72,Laptop,Linux RedHat 8,Yes,taylorlucas@kim.info,8
